entity,code,year,dtp1_coverage_pct,dtp3_coverage_pct,dtp3_minus_dtp1_pct_gap,source
Afghanistan,AFG,1980,22,4,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1981,26,7,-19.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1982,32,11,-21.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1983,35,14,-21.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1984,38,16,-22.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1985,43,20,-23.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1986,48,24,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1987,57,33,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1988,65,41,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1989,76,52,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1990,87,70,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1991,82,61,-21.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1992,81,60,-21.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1993,83,64,-19.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1994,87,70,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1995,88,71,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1996,87,69,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1997,85,67,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1998,81,66,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,1999,78,65,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2000,78,64,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2001,79,65,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2002,79,65,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2003,79,67,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2004,81,69,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2005,84,70,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2006,84,71,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2007,84,70,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2008,84,75,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2009,87,78,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2010,88,82,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2011,90,84,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2012,90,85,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2013,92,86,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2014,92,87,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2015,91,88,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2016,92,89,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2017,93,90,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2018,94,90,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2019,94,91,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2020,88,86,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2021,86,83,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2022,95,93,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2023,92,90,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
South-East Asia (WHO),,2024,94,92,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1980,66,41,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1981,71,46,-25.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1982,77,53,-24.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1983,81,59,-22.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1984,85,65,-20.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1985,85,65,-20.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1986,86,67,-19.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1987,90,73,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1988,91,75,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1989,92,78,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1990,94,84,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1991,96,88,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1992,97,92,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1993,97,93,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1994,97,93,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1995,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1996,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1997,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1998,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,1999,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2000,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2001,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2002,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2003,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2004,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2005,91,91,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2006,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2007,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2008,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2009,93,93,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2010,94,94,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2011,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2012,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2013,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2014,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2015,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2016,94,94,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2017,94,94,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2018,94,94,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2019,93,93,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2020,93,93,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2021,93,93,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2022,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2023,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United Kingdom,GBR,2024,92,92,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1980,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1981,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1982,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1983,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1984,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1985,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1986,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1987,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1988,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1989,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1990,96,90,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1991,95,86,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1992,94,83,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1993,96,88,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1994,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1995,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1996,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1997,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1998,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,1999,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2000,99,94,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2001,98,94,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2002,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2003,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2004,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2005,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2006,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2007,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2008,99,96,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2009,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2010,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2011,98,96,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2012,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2013,98,94,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2014,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2015,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2016,98,95,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2017,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2018,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2019,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2020,97,93,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2021,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2022,98,94,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2023,98,94,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
United States,USA,2024,98,94,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1980,12,8,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1981,15,11,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1982,14,11,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1983,76,55,-21.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1984,84,67,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1985,89,73,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1986,89,74,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1987,89,73,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1988,96,90,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1989,97,92,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1990,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1991,96,92,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1992,95,88,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1993,94,86,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1994,93,84,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1995,91,80,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1996,93,83,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1997,93,83,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1998,93,83,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,1999,93,84,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2000,93,85,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2001,94,86,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2002,93,85,-8.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2003,94,87,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2004,95,88,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2005,95,88,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2006,97,92,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2007,97,92,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2008,97,95,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2009,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2010,97,96,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2011,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2012,98,97,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2013,97,94,-3.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2014,97,96,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2015,97,96,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2016,97,97,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2017,97,96,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2018,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2019,97,95,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2020,96,95,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2021,93,92,-1.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2022,95,95,0.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2023,93,91,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
Western Pacific (WHO),,2024,94,92,-2.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1980,30,20,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1981,35,23,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1982,38,25,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1983,55,37,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1984,61,44,-17.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1985,66,48,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1986,69,51,-18.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1987,74,55,-19.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1988,79,63,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1989,83,68,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1990,88,76,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1991,85,71,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1992,85,69,-16.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1993,84,69,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1994,85,72,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1995,86,72,-14.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1996,85,72,-13.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1997,86,71,-15.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1998,83,71,-12.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,1999,82,71,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2000,82,72,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2001,83,72,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2002,83,72,-11.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2003,84,74,-10.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2004,85,76,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2005,86,77,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2006,87,78,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2007,87,78,-9.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2008,88,81,-7.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2009,89,83,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2010,89,83,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2011,89,84,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2012,89,84,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2013,89,83,-6.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2014,89,85,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2015,89,85,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2016,90,86,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2017,90,86,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2018,90,86,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2019,90,86,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2020,88,83,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2021,87,82,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2022,89,85,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2023,89,84,-5.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
World,OWID_WRL,2024,89,85,-4.00,Our World in Data (WHO/UNICEF 2025); UN WPP 2024
